PC1,PC2,PC3,PC4,PC5,PC6
1.5372465090466843,-0.3336977891514981,0.6390925788252229,-0.2080057173721207,-0.5134053067112442,0.03590132997005468
0.027911664666733362,-0.22000719766147275,-0.03466795979257934,-0.1487280137808578,-1.1486673544856543,0.9519994045908633
-0.9334025708849668,-1.1366656856077195,-0.4203045853533891,0.20895956703893642,0.7979798405147958,1.0111603240630596
-0.025401638320375355,0.8095124145971406,-1.1326239460904706,-0.06661164758237541,0.456336478764106,-0.6946315294124548
-0.5894549549310976,-1.2813856461364457,-0.33482150735001304,0.38548597361759923,0.06839940576259779,-0.12197349121472525
-1.2473380812275772,-0.75807915415402,0.49355023685703286,-0.24916860857433143,1.499829764194387,0.5879002519376454
-1.2989915464958939,-0.7328442878406883,0.9337001266512863,-0.02659976500915074,0.4370765579666882,-1.1612288024160375
-0.6415312910557771,-0.5731513035966952,-0.517131544187375,0.01439626765465092,-0.8415505294050246,0.16401701685289605
-0.3372831543388784,-0.35046993743916105,-0.12909462345931844,0.0638949043763329,-0.362222297244911,0.9514685888309606
1.412814684191949,-0.795930105438481,0.48795085347795114,-6.52716268052205e-05,-0.20169017240642143,-0.22075642801889084
0.07754120651895227,3.7896128163471876,1.3776093921935717,2.8427095917185965,0.8562325385824305,0.7057156996476823
-0.7258066399676077,-0.7968371577501084,-0.11149311669613607,0.13257834969157173,-0.7435086099398234,-0.7968995994207438
-0.5815389570911951,-0.15856270009922224,-0.4301152212036933,-0.12418098696947204,-0.963034245445527,0.5002743221042092
0.7593136460440282,1.123064456954646,-1.255190955534775,-0.8440580441463638,1.4366635998588337,1.1522731600166654
0.15795693297990132,-0.11788558756341871,-2.03240061455023,0.0973579823292973,1.323716759419943,-0.6619191595156456
-1.557325527868056,-1.1804214492109733,0.3512514535437113,0.1978008399288137,2.2402158509512238,0.9825624730989438
-0.03562507806823877,-0.33551794250901745,-0.33525487793024356,0.15337954959146577,-1.6821318073934528,-0.04909672498002933
-1.2252543702289656,-0.34047232574656766,1.1161577035241539,-0.28551845411308413,0.9754759164602615,0.236865271776966
0.6146471426836336,0.6149266746817738,-0.314912302358723,-0.6403208328967133,0.09996924506967442,2.1490912539632365
-0.8076539349681874,-0.48449330063138835,0.3063129657477237,-0.3548597697536575,-0.23235024236750287,0.1504755809110579
1.0249328107579825,0.6253845418774953,2.0112923111216925,-0.09063743783658482,-1.3351324659580721,-0.5865734357760621
0.032911541497058314,-0.6210852352431547,-0.5638614645592832,0.27080727887020684,-1.6013452777643487,0.015079328493273356
-0.2958843992889171,-0.5895883900108373,-0.3928616270419734,-0.06940743149971669,-0.9844193283055264,0.15513019705634062
2.009355641938668,-1.118693886041953,0.39357914544724815,-1.7706899795961535,2.045721643612911,-0.13425150470604105
-1.2310148688652636,-0.8365826675857614,0.3908137323800224,0.06062566686346488,1.1823083491794488,0.724114384513609
1.0641439495378386,-0.29848771564911714,1.2079985064538052,0.054324742514708604,-0.5524022951745852,-0.5649806860352579
-0.9709332505658712,-0.6696225805249447,0.22443543312123831,0.09249193618499855,-0.15855809838256124,-0.2864092907452763
0.45906683001274634,0.8578956251159289,-1.4628340941264282,4.252226051382006,1.4088293655770958,0.1919704110896585
0.8214203282780146,-0.3434893982840892,1.2948664097638487,0.13749138767352728,-0.5451897951740424,-1.0285347840165642
-0.9250369171114563,0.5281743898444199,0.4361191871688111,-0.47765083451125107,-1.078000784785071,-0.07887498729214738
-0.6317632040283855,0.35423288443802153,-0.013787057997061642,-0.4567265593079325,-1.349214966717981,0.33571803549885165
-1.3306354393542368,-2.3562883573326325,0.32196262946548243,0.8406614074596028,2.044119659039023,-1.210728398223047
1.81059089467482,-1.1918323898607472,-0.12622597986018627,0.4076720583495815,-0.4450334143686188,0.6568286898636659
-1.150401083236924,1.3830603201454368,0.9992467641526576,-0.9733757304029295,-1.4964185107005532,-0.3207082861710577
-0.19823331968107433,0.36900064085069956,-1.1600883935657618,0.4152661684196447,0.24480060061840878,-1.7137055437461548
1.1174838818953179,1.406313250465284,-1.1952820469039174,-0.5647776935887386,0.7590745718471822,2.12817461645021
-0.5717087554801731,2.5269896679931882,0.4816560567847194,-0.9430989083014089,-0.015980967891649364,-1.7051870765531592
1.321850907995522,0.33226131218903343,-1.095583412315763,-0.5989487905736556,0.2651879195180924,3.622512491813226
-0.7533909187439459,-0.35704793347979213,-0.2501119857732053,-0.08081656147025516,-0.9024335815521476,-0.05679545700451445
1.456294130228917,-0.11841384249815172,0.9194214658407792,-0.06845363337934571,-0.7937138617222949,0.053643859374903936
1.1352158194954085,-0.6564197016118927,1.1525490082291132,-0.2607370450061157,0.1926018185239033,-0.6547696059301029
1.5309507343929174,-0.37006914361799753,0.48593724711295094,-0.05182732201248167,-0.6607287263915882,0.1292133886320651
0.2826902494810239,0.47376993570297343,-1.8161800526122278,0.23700990584405723,0.39677085437648985,-0.4292826182302713
1.8446112889919275,-1.0514568337917147,-0.2994929948988701,0.27091389975934704,-0.4249015578550473,0.7274241615197312
